1_f1-score,1_precision,1_recall,1_support,2_f1-score,2_precision,2_recall,2_support,3_f1-score,3_precision,3_recall,3_support,4_f1-score,4_precision,4_recall,4_support,5_f1-score,5_precision,5_recall,5_support,accuracy,description,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,model_name,parm,predict_time_min,score_time_min,status,status_date,test_examples,test_features,total_time_min,train_examples,train_features,train_time_min,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0.3582089552238806,0.4444444444444444,0.3,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.04878048780487805,0.25,0.02702702702702703,37.0,0.7700831024930748,0.634703196347032,0.9788732394366197,142.0,0.608,review_body-tfidf-df_90-ngram13-999-39,0.23541450910436668,0.2658295281582953,0.26118005329272936,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:54:04,250.0,39.0,0.0,749.0,39.0,0.0,0.5019401472470093,0.4686225266362253,0.608,250.0
0.5135135135135136,0.5588235294117647,0.475,40.0,0.1111111111111111,0.2,0.07692307692307693,13.0,0.0909090909090909,0.25,0.05555555555555555,18.0,0.14545454545454545,0.2222222222222222,0.10810810810810811,37.0,0.7492447129909365,0.656084656084656,0.8732394366197183,142.0,0.596,review_body-tfidf-df_default-ngram1-999-3323,0.3220465947958395,0.3774260815437286,0.31776523544129176,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:54:05,250.0,3323.0,0.0,749.0,3323.0,0.0,0.5415836641915192,0.5233567382508558,0.596,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_default-ngram1-999-3323,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:54:06,250.0,3323.0,0.0,749.0,3323.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.3272727272727273,0.6,0.225,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.753315649867374,0.6042553191489362,1.0,142.0,0.604,review_body-tfidf-df_default-ngram1-999-3323,0.21611767542802024,0.24085106382978722,0.24500000000000002,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:54:07,250.0,3323.0,0.0,749.0,3323.0,0.0,0.4802469254883048,0.43921702127659573,0.604,250.0
0.4324324324324324,0.47058823529411764,0.4,40.0,0.1,0.14285714285714285,0.07692307692307693,13.0,0.0909090909090909,0.25,0.05555555555555555,18.0,0.11111111111111113,0.17647058823529413,0.08108108108108109,37.0,0.7757575757575758,0.6808510638297872,0.9014084507042254,142.0,0.596,review_body-tfidf-df_default-ngram12-999-16770,0.3020420420420421,0.3441534060432684,0.3029936328527878,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:54:23,250.0,16770.0,0.0,749.0,16770.0,0.0,0.5380093912093912,0.513563740389773,0.596,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_default-ngram12-999-16770,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:54:24,250.0,16770.0,0.0,749.0,16770.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.09302325581395349,0.6666666666666666,0.05,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7300771208226221,0.5748987854251012,1.0,142.0,0.576,review_body-tfidf-df_default-ngram12-999-16770,0.16462007532731512,0.24831309041835356,0.21000000000000002,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:54:30,250.0,16770.0,0.1,749.0,16770.0,0.1,0.42956752555748196,0.4332091767881242,0.576,250.0
0.37499999999999994,0.5,0.3,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.18518518518518517,0.29411764705882354,0.13513513513513514,37.0,0.7470588235294118,0.6414141414141414,0.8943661971830986,142.0,0.576,review_body-tfidf-df_default-ngram13-999-31822,0.2614488017429194,0.28710635769459303,0.2659002664636468,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.1,0.0,success,2019-05-23 19:55:27,250.0,31822.0,0.1,749.0,31822.0,0.0,0.5117368191721132,0.4878526440879382,0.576,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_default-ngram13-999-31822,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:55:30,250.0,31822.0,0.0,749.0,31822.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_default-ngram13-999-31822,0.14489795918367346,0.11359999999999999,0.2,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:55:49,250.0,31822.0,0.3,749.0,31822.0,0.3,0.4115102040816326,0.32262399999999997,0.568,250.0
