1_f1-score,1_precision,1_recall,1_support,2_f1-score,2_precision,2_recall,2_support,3_f1-score,3_precision,3_recall,3_support,4_f1-score,4_precision,4_recall,4_support,5_f1-score,5_precision,5_recall,5_support,accuracy,confusion_matrix,description,file,file_load_time_min,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,model_file,model_name,model_save_time_min,param,predict_time_min,smote_time_min,status,status_date,test_examples,test_features,total_time_min,train_examples,train_features,train_time_min,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,config_file
0.459392945,0.437044745,0.484149856,1735,0.147004324,0.146371464,0.14764268,806,0.181976491,0.184955752,0.179091688,1167,0.254094525,0.250115154,0.258202568,2103,0.685473361,0.6975039,0.673850791,6635,0.496705769,"[[840, 268, 179, 120, 328], [268, 119, 135, 106, 178], [211, 114, 209, 217, 416], [183, 116, 244, 543, 1017], [420, 196, 363, 1185, 4471]]",review_body-tfidf-df_none-ngram22-49784-10000-nolda-sampling_none-DTB-star_rating,review_body-tfidf-df_none-ngram22-49784-10000-nolda.csv,3.07,0.345588329,0.343198203,0.348587517,12446,../models/review_body-tfidf-df_none-ngram22-49784-10000-nolda-sampling_none-DTB-star_rating.jbl,DTB,0,{'class_weight': 'balanced'},0.02,0,success,11/2/19 14:55,12446,10000,6.14,37338,10000,12.87,0.498985646,0.501849746,0.496705769,12446,../config/2019-11-01-run_classifiers-50k.csv
0.6683403068,0.6475675676,0.6904899135,1735,0.2105263158,0.2512908778,0.1811414392,806,0.2804103566,0.3261363636,0.2459297344,1167,0.3169398907,0.4010189229,0.2620066572,2103,0.8182828563,0.7589228192,0.8877166541,6635,0.6485617869,"[[1198, 193, 107, 59, 178], [313, 146, 152, 72, 123], [165, 131, 287, 229, 355], [64, 66, 207, 551, 1215], [110, 45, 127, 463, 5890]]",review_body-bow-df_none-ngram13-49784-4000-nolda-sampling_none-LR-star_rating,review_body-bow-df_none-ngram13-49784-4000-nolda.csv,0.34,0.4588999453,0.4769873102,0.4534568797,12446,../models/review_body-bow-df_none-ngram13-49784-4000-nolda-sampling_none-LR-star_rating.jbl,LR,0,"{""n_jobs"": 6, ""c"": 1, ""max_iter"": 300, ""verbose"": 1}",0.01,0,success,2019-11-05 10:52:45,12446,4000,0.68,37338,4000,8.26,0.6228768175,0.6094702727,0.6485617869,12446,../config/2019-11-01-run_classifiers-50k.csv
0.6333907057,0.6304968589,0.6363112392,1735,0.2372340426,0.2076350093,0.276674938,806,0.294205052,0.2596721311,0.3393316195,1167,0.3537033038,0.323971519,0.3894436519,2103,0.7639105138,0.8371048851,0.7024868124,6635,0.5787401575,"[[1104, 344, 171, 64, 52], [277, 223, 197, 75, 34], [142, 235, 396, 272, 122], [75, 122, 388, 819, 699], [153, 150, 373, 1298, 4661]]",review_body-bow-df_none-ngram13-49784-4000-nolda-sampling_none-LRB-star_rating,review_body-bow-df_none-ngram13-49784-4000-nolda.csv,0.33,0.4564887236,0.4517760807,0.4688496522,12446,../models/review_body-bow-df_none-ngram13-49784-4000-nolda-sampling_none-LRB-star_rating.jbl,LRB,0,"{""n_jobs"": 6, ""c"": 1, ""class_weight"": ""balanced"", ""max_iter"": 100, ""verbose"": 1}",0,0,success,2019-11-05 10:55:30,12446,4000,0.66,37338,4000,2.89,0.5982536651,0.6266918095,0.5787401575,12446,../config/2019-11-01-run_classifiers-50k.csv
0.5243302351,0.498699948,0.5527377522,1735,0.1289009498,0.1422155689,0.117866005,806,0.1879010082,0.2019704433,0.175664096,1167,0.2303897385,0.2393644285,0.2220637185,2103,0.7231588287,0.7098272609,0.7370007536,6635,0.5315764101,"[[959, 201, 147, 146, 282], [273, 95, 122, 117, 199], [223, 113, 205, 229, 397], [182, 102, 231, 467, 1121], [286, 157, 310, 992, 4890]]",review_body-bow-df_none-ngram13-49784-4000-nolda-sampling_none-DT-star_rating,review_body-bow-df_none-ngram13-49784-4000-nolda.csv,0.34,0.3589361521,0.3584155299,0.361066465,12446,../models/review_body-bow-df_none-ngram13-49784-4000-nolda-sampling_none-DT-star_rating.jbl,DT,0,{},0,0,success,2019-11-05 10:56:44,12446,4000,0.68,37338,4000,1.09,0.52350603,0.5165239382,0.5315764101,12446,../config/2019-11-01-run_classifiers-50k.csv
0.4992834623,0.4965792474,0.5020172911,1735,0.1571906355,0.1427125506,0.1749379653,806,0.2155782848,0.1992727273,0.23479006,1167,0.2680689192,0.253169907,0.2848311935,2103,0.6896332751,0.7284923696,0.6547098719,6635,0.5004820826,"[[871, 318, 195, 132, 219], [237, 141, 144, 114, 170], [189, 153, 274, 247, 304], [155, 122, 301, 599, 926], [302, 254, 461, 1274, 4344]]",review_body-bow-df_none-ngram13-49784-4000-nolda-sampling_none-DTB-star_rating,review_body-bow-df_none-ngram13-49784-4000-nolda.csv,0.33,0.3659509154,0.3640453604,0.3702572763,12446,../models/review_body-bow-df_none-ngram13-49784-4000-nolda-sampling_none-DTB-star_rating.jbl,DTB,0,"{""class_weight"": ""balanced""}",0,0,success,2019-11-05 10:57:52,12446,4000,0.66,37338,4000,0.96,0.5129357252,0.5282906773,0.5004820826,12446,../config/2019-11-01-run_classifiers-50k.csv
0.7079129049,0.6563269325,0.7682997118,1735,0.1605288008,0.3359683794,0.1054590571,806,0.2865105909,0.4098883573,0.2202227935,1167,0.309807516,0.4333333333,0.2410841655,2103,0.8254666667,0.7401075912,0.9330821402,6635,0.6727462639,"[[1333, 72, 68, 48, 214], [356, 85, 119, 78, 168], [180, 54, 257, 254, 422], [69, 26, 131, 507, 1370], [93, 16, 52, 283, 6191]]",review_body-tfidf-df_none-ngram13-49784-4000-nolda-sampling_none-LR-star_rating,review_body-tfidf-df_none-ngram13-49784-4000-nolda.csv,0.48,0.4580452959,0.5151249187,0.4536295736,12446,../models/review_body-tfidf-df_none-ngram13-49784-4000-nolda-sampling_none-LR-star_rating.jbl,LR,0,"{""n_jobs"": 6, ""c"": 1, ""max_iter"": 300, ""verbose"": 1}",0,0,success,2019-11-05 11:04:05,12446,4000,0.96,37338,4000,6.92,0.628352041,0.6194577633,0.6727462639,12446,../config/2019-11-01-run_classifiers-50k.csv
0.6560601678,0.6585365854,0.6536023055,1735,0.2733040508,0.2252614642,0.3473945409,806,0.3111612176,0.2771084337,0.3547557841,1167,0.3834152597,0.3482142857,0.4265335235,2103,0.7693840279,0.8564036223,0.698417483,6635,0.591274305,"[[1134, 374, 139, 38, 50], [247, 280, 187, 66, 26], [115, 278, 414, 264, 96], [69, 140, 392, 897, 605], [157, 171, 362, 1311, 4634]]",review_body-tfidf-df_none-ngram13-49784-4000-nolda-sampling_none-LRB-star_rating,review_body-tfidf-df_none-ngram13-49784-4000-nolda.csv,0.47,0.4786649447,0.4731048783,0.4961407274,12446,../models/review_body-tfidf-df_none-ngram13-49784-4000-nolda-sampling_none-LRB-star_rating.jbl,LRB,0,"{""n_jobs"": 6, ""c"": 1, ""class_weight"": ""balanced"", ""max_iter"": 100, ""verbose"": 1}",0,0,success,2019-11-05 11:07:03,12446,4000,0.94,37338,4000,3.02,0.613277994,0.6477615245,0.591274305,12446,../config/2019-11-01-run_classifiers-50k.csv
0.5062006764,0.4953116382,0.5175792507,1735,0.1518288475,0.1710730949,0.1364764268,806,0.1695376247,0.1799807507,0.1602399314,1167,0.2204123187,0.2371303395,0.2058963386,2103,0.7306686047,0.7055438596,0.757648832,6635,0.534709947,"[[898, 203, 189, 147, 298], [261, 110, 134, 117, 184], [212, 111, 187, 233, 424], [162, 95, 221, 433, 1192], [280, 124, 308, 896, 5027]]",review_body-tfidf-df_none-ngram13-49784-4000-nolda-sampling_none-DT-star_rating,review_body-tfidf-df_none-ngram13-49784-4000-nolda.csv,0.48,0.3557296144,0.3578079366,0.3555681559,12446,../models/review_body-tfidf-df_none-ngram13-49784-4000-nolda-sampling_none-DT-star_rating.jbl,DT,0,{},0,0,success,2019-11-05 11:08:43,12446,4000,0.96,37338,4000,1.48,0.5230592906,0.5131975539,0.534709947,12446,../config/2019-11-01-run_classifiers-50k.csv
0.4916264547,0.4843400447,0.4991354467,1735,0.1396160558,0.1314348302,0.1488833747,806,0.2099629477,0.2020602219,0.2185089974,1167,0.2577576444,0.2461072664,0.2705658583,2103,0.6887396533,0.7146329606,0.6646571213,6635,0.4997589587,"[[866, 271, 194, 130, 274], [258, 120, 146, 93, 189], [175, 157, 255, 251, 329], [160, 145, 260, 569, 969], [329, 220, 407, 1269, 4410]]",review_body-tfidf-df_none-ngram13-49784-4000-nolda-sampling_none-DTB-star_rating,review_body-tfidf-df_none-ngram13-49784-4000-nolda.csv,0.47,0.3575405512,0.3557150648,0.3603501597,12446,../models/review_body-tfidf-df_none-ngram13-49784-4000-nolda-sampling_none-DTB-star_rating.jbl,DTB,0,"{""class_weight"": ""balanced""}",0,0,success,2019-11-05 11:09:57,12446,4000,0.94,37338,4000,0.94,0.5079849852,0.5175336658,0.4997589587,12446,../config/2019-11-01-run_classifiers-50k.csv
0,0,0,1644,0,0,0,763,0,0,0,1105,0,0,0,1974,0.699824907,0.5382543557,1,6395,0.5382543557,"[[0, 0, 0, 0, 1644], [0, 0, 0, 0, 763], [0, 0, 0, 0, 1105], [0, 0, 0, 0, 1974], [0, 0, 0, 0, 6395]]",review_body-word2vec-df_none-ngram_none-47523-100-nolda-sampling_none-LR-star_rating,review_body-word2vec-df_none-ngram_none-47523-100-nolda.csv,0.02,0.1399649814,0.1076508711,0.2,11881,../models/review_body-word2vec-df_none-ngram_none-47523-100-nolda-sampling_none-LR-star_rating.jbl,LR,0,"{'n_jobs': -1, 'c': 1, 'max_iter': 300, 'verbose': 1}",0,0,success,2019-11-03 20:23:19,11881,100,0.04,35642,100,0.15,0.3766838044,0.2897177514,0.5382543557,11881,../config/2019-11-01-run_classifiers-50k.csv
0.152097019,0.130077787,0.183090024,1644,0.101365425,0.061551433,0.287024902,763,0.126965638,0.093602404,0.197285068,1105,0.167309547,0.159613616,0.175785208,1974,0.202252879,0.530544489,0.12494136,6395,0.158572511,"[[301, 522, 306, 308, 207], [149, 219, 149, 136, 110], [220, 343, 218, 185, 139], [380, 600, 396, 347, 251], [1264, 1874, 1260, 1198, 799]]",review_body-word2vec-df_none-ngram_none-47523-100-nolda-sampling_none-LRB-star_rating,review_body-word2vec-df_none-ngram_none-47523-100-nolda.csv,0.02,0.149998102,0.195077946,0.193625312,11881,../models/review_body-word2vec-df_none-ngram_none-47523-100-nolda-sampling_none-LRB-star_rating.jbl,LRB,0,"{'n_jobs': -1, 'c': 1, 'class_weight': 'balanced', 'max_iter': 300, 'verbose': 1}",0,0,success,11/2/19 12:44,11881,100,0.04,35642,100,0.05,0.176025802,0.34274485,0.158572511,11881,../config/2019-11-01-run_classifiers-50k.csv
0.138438881,0.134209023,0.142944039,1644,0.059813084,0.057007126,0.062909568,763,0.097122302,0.096514745,0.097737557,1105,0.165919283,0.163235294,0.168693009,1974,0.525231555,0.53662914,0.514308053,6395,0.337766181,"[[235, 128, 158, 273, 850], [100, 48, 74, 133, 408], [162, 78, 108, 196, 561], [311, 129, 180, 333, 1021], [943, 459, 599, 1105, 3289]]",review_body-word2vec-df_none-ngram_none-47523-100-nolda-sampling_none-DT-star_rating,review_body-word2vec-df_none-ngram_none-47523-100-nolda.csv,0.01,0.197305021,0.197519066,0.197318445,11881,../models/review_body-word2vec-df_none-ngram_none-47523-100-nolda-sampling_none-DT-star_rating.jbl,DT,0,{},0,0,success,11/2/19 12:44,11881,100,0.02,35642,100,0.21,0.342305488,0.34717235,0.337766181,11881,../config/2019-11-01-run_classifiers-50k.csv
0.134091589,0.131997643,0.136253041,1644,0.073449729,0.06792873,0.079947575,763,0.107172996,0.100395257,0.114932127,1105,0.164658634,0.16318408,0.166160081,1974,0.521683057,0.538346365,0.506020328,6395,0.334651965,"[[224, 115, 180, 293, 832], [131, 61, 76, 114, 381], [146, 96, 127, 175, 561], [290, 160, 195, 328, 1001], [906, 466, 687, 1100, 3236]]",review_body-word2vec-df_none-ngram_none-47523-100-nolda-sampling_none-DTB-star_rating,review_body-word2vec-df_none-ngram_none-47523-100-nolda.csv,0.01,0.200211201,0.200370415,0.200662631,11881,../models/review_body-word2vec-df_none-ngram_none-47523-100-nolda-sampling_none-DTB-star_rating.jbl,DTB,0,{'class_weight': 'balanced'},0,0,success,11/2/19 12:44,11881,100,0.02,35642,100,0.13,0.341395015,0.348844448,0.334651965,11881,../config/2019-11-01-run_classifiers-50k.csv
0,0,0,1644,0,0,0,763,0,0,0,1105,0,0,0,1974,0.699824907,0.5382543557,1,6395,0.5382543557,"[[0, 0, 0, 0, 1644], [0, 0, 0, 0, 763], [0, 0, 0, 0, 1105], [0, 0, 0, 0, 1974], [0, 0, 0, 0, 6395]]",review_body-fasttext-df_none-ngram_none-47523-100-nolda-sampling_none-LR-star_rating,review_body-fasttext-df_none-ngram_none-47523-100-nolda.csv,0.02,0.1399649814,0.1076508711,0.2,11881,../models/review_body-fasttext-df_none-ngram_none-47523-100-nolda-sampling_none-LR-star_rating.jbl,LR,0,"{'n_jobs': -1, 'c': 1, 'max_iter': 300, 'verbose': 1}",0,0,success,2019-11-03 20:23:27,11881,100,0.04,35642,100,0.14,0.3766838044,0.2897177514,0.5382543557,11881,../config/2019-11-01-run_classifiers-50k.csv
